🇨🇳 IPV6专区,#genre#
河南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
江西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
广西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
内蒙古卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
云南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
贵州卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
宁夏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
甘肃卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226210/index.m3u8
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8

🇨🇳 新闻频道,#genre#
CCTV-13,http://cntv.lat/tv/live.php?auth=231110&id=cctv13HD
凤凰中文,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=phoenixtv_hd
凤凰资讯,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=phoenixinfo_hd
无线新闻台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=inews_twn
中天新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ctinews
东森新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ettvnews
东森财经新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ettvcaijing_twn
TVBS,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=tvbs
TVBS新闻台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=tvbs_n
台视新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ttvnews_twn
中视新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ca73a13c37
中视新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=zhongshinews_twn
寰宇新闻台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=huanyuxinwen_twn
民视新闻台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ftvnew_taiwan
非凡新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=feifannews_twn
年代新闻台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=niandainews_twn
无线新闻,https://s2.pub/Y-20
东森财经新闻,https://s2.pub/Y-22
TVBS新闻,https://s2.pub/Y-30

🇨🇳 电影频道,#genre#
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8?
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8?
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8?
天映频道,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Celestialindo
天映频道,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Celestial
好莱坞电影台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=hollywoodmovies_twn
东森电影台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ettvmovie
东森洋片,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ettvwestern
纬来电影,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=videolandmovie
龙祥电影台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=cb7a1fec69
龙祥电影台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=lungxiangtime_twn
美亚电影台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=meiyamovie_twn
星卫电影台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=xingwei_movie
龙华洋片,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=lunghuawestern_twn
星空电影 Movies,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=starmovies_raj
AXN,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Axn
CINEMAX,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=cinemax_twn
HBO1,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Hbo
HBO HITS,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=hbohead_twn
HBO原创,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=hbosignature_twn
HBO家庭,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=fyi_twn
HBOHD,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=hbohd_twn

🇨🇳 港 澳 台,#genre#
凤凰中文,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=phoenixtv_hd
凤凰资讯,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=phoenixinfo_hd
香港台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=hkphoenix_twn
无线新闻台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=inews_twn
无线财经台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=tvbcaijing_twn
TVB星河,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Xinhe
TVB J1,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=tvbxinhe_twn
翡翠台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=jade_twn
J2,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=j2_twn
明珠台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=pearl_twn
RTHK31,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=rhk31_twn
RTHK32,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=rhk32_twn
VIUTV,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=viu1_twn
VIUTV6,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=viusix_twn
爱奇艺,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Qiyi
astro全挂,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Quanjia
astro双星,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Shuangxing
泰国电影,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ch3_pat
astro欢喜台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Huahee
astro小太阳,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Xiaotaiyang
HBO1,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Hbo
HBO HITS,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=hbohead_twn
HBO原创,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=hbosignature_twn
HBO家庭,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=fyi_twn
HBOHD,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=hbohd_twn
龙祥电影台1,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=cb7a1fec69
龙祥电影台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=lungxiangtime_twn
美亚电影台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=meiyamovie_twn
星卫电影台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=xingwei_movie
天映频道1,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Celestialindo
天映频道2,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Celestial
好莱坞电影台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=hollywoodmovies_twn
Thrill,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Thrill
Boo,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Boo
星空电影 Movies,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=starmovies_raj
AXN,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Axn
AXNTW,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=axn_twn
CINEMAX,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=cinemax_twn
龙华戏剧,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=lunghuaxiju_twn
龙华偶像,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=lunghuaidol_twn
龙华洋片,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=lunghuawestern_twn
爱尔达影剧台1,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=eltadrama_twn
爱尔达影剧台2,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=eltayingju_twn
爱尔达综合台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=eltazonghe
民视,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ftvhd_taiwan
台视,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ttv_taiwan
台视新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ttvnews_twn
华视,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ctshd_twn
中视,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=zhongshihd_twn
公视,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ctv_taiwan
中视新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ca73a13c37
中视新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=zhongshinews_twn
民视新闻台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ftvnew_taiwan
民视台湾台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ftvtaiwan_twn
民视第一台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=lunghuajingdian_twn
三立台湾,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=sanlitaiwan
三立综合台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=sanlizhonghe
三立戏剧台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=sanlixiju_twn
中天综合,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ctizhonghe
中天娱乐,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ctient
中天新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ctinews
中天亚洲台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ctiasia_twn
TVBS,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=tvbs
TVBS新闻台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=tvbs_n
TVBS欢乐台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=tvbshuanle_twn
八大第一台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=badafirst
八大综合台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=badazhonghe
八大戏剧台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=badadrama
纬来电影,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=videolandmovie
纬来日本台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=videolandjapan
纬来体育,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=videolandsport
东森新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ettvnews
东森戏剧,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ettvdrama
东森财经新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ettvcaijing_twn
东森电影台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ettvmovie
东森洋片,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ettvwestern
东森超视,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ettvsuper
东森综合台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ettvzhonghe
寰宇新闻台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=huanyuxinwen_twn
寰宇财经,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=huanyutaiwan_twn
非凡新闻,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=feifannews_twn
年代新闻台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=niandainews_twn
卫视中文台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=weishichinese_twn
靖天卡通,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=jingtiancartoon_twn
靖天国际台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=jingtianintl_twn
动物星球,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=animalplanet_twn
HGTV,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=HGTV
探索频道,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=ba86fcd935
探索频道,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=discoveryhd_twn
探索,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=discoverych_twn
探索亚洲,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=discoverytwn_twn
国家地理野生,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=natgeowild_twn
国家地理,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=natgeohd_twn
博斯运动 1,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=bosisport1_twn
博斯运动2,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=bosisport2_twn
博斯高球1,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=bosigolf1_twn
博斯高球2,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=bosigolf2_twn
博斯网球,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=bositennis_twn
ELEVEN 1,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=golfchannel_twn
EYE戏剧,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=eyetvxiju_twn
EYE旅游,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=eyetvtravel_twn
CN卡通频道,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Cn
CN卡通频道2,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=momo1_twn
亚洲美食,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=afc_twn
美食星球,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=foodplanet_twn
亚洲旅游台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=asiatravel_twn
好消息2台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=good2_twn
大爱台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=daai_twn
爱尔达体育1台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=eltasport1_twn
爱尔达体育2台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=eltasport2_twn
爱尔达体育3台,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=eltasport3_twn
DaaiTV,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=DaaiTV
新加坡CNA,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=cna
DiscoveryTurbo,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=discoveryturbo_twn
MiaoMi,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=MiaoMi
TLC旅游生活频道,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=Tlc
One,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=One
阿里郎Arirang,http://xztv.hk3.20212021.tk.cdn.cloudflare.net/iptv/smttv.php?id=arirang_twn

凤凰中文,https://s2.pub/Y-10
凤凰资讯,https://s2.pub/Y-11
翡翠台,https://s2.pub/Y-12
J2,https://s2.pub/Y-13
明珠台,https://s2.pub/Y-14
viutv,https://s2.pub/Y-15
viutv6,https://s2.pub/Y-16
HOY TV,https://s2.pub/Y-17
无线财经资讯,https://s2.pub/Y-19
无线新闻,https://s2.pub/Y-20
东森财经新闻,https://s2.pub/Y-22
TVBS新闻,https://s2.pub/Y-30
纬来体育,https://s2.pub/Y-32

🇨🇳 北京地方台,#genre#
北京新闻,http://zgntv.icu/live/bjtime.php?id=bjxw
北京文艺,http://zgntv.icu/live/bjtime.php?id=bjwy
北京影视,http://zgntv.icu/live/bjtime.php?id=bjys
北京财经,http://zgntv.icu/live/bjtime.php?id=bjcj
北京生活,http://zgntv.icu/live/bjtime.php?id=bjsh
北京体育休闲,http://zgntv.icu/live/bjtime.php?id=bjty
北京纪实科教,http://zgntv.icu/live/bjtime.php?id=bjjs
北京卡酷少儿,http://zgntv.icu/live/bjtime.php?id=bjkk

🇨🇳 浙江地方台,#genre#
浙江公共新闻,https://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,https://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,https://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,https://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
HTV-2明珠,http://183.129.242.178:3333/tsfile/live/1016_1.m3u8
HTV-3生活,http://183.129.242.178:3333/tsfile/live/1017_1.m3u8
HTV-4影视,http://183.129.242.178:3333/tsfile/live/1018_1.m3u8
HTV-5青少.体育,http://183.129.242.178:3333/tsfile/live/1019_1.m3u8
杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
宁波余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
金华武义综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
永康新闻综合,http://hlsv2.quklive.com/live/1625061424267104/index.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed

🇨🇳 湖南地方台,#genre#
湖南卫视,http://124.230.56.9:55555/udp/239.76.245.115:1234
湖南经视,http://124.230.56.9:55555/udp/239.76.245.116:1234
湖南都市,http://124.230.56.9:55555/udp/239.76.245.117:1234
湖南电视剧,http://124.230.56.9:55555/udp/239.76.245.118:1234
金鹰卡通,http://124.230.56.9:55555/udp/239.76.245.120:1234
湖南电影,http://124.230.56.9:55555/udp/239.76.245.119:1234
金鹰纪实,http://124.230.56.9:55555/udp/239.76.245.122:1234
湖南娱乐,http://124.230.56.9:55555/udp/239.76.245.121:1234
湖南国际,http://124.230.56.9:55555/udp/239.76.245.124:1234
湖南公共,http://124.230.56.9:55555/udp/239.76.245.123:1234
快乐垂钓,http://124.230.56.9:55555/udp/239.76.245.127:1234
湖南教育,http://124.230.56.9:55555/udp/239.76.245.233:1234
茶频道,http://124.230.56.9:55555/udp/239.76.245.239:1234
长沙政法,http://124.230.56.9:55555/udp/239.76.246.122:1234
长沙新闻,http://124.230.56.9:55555/udp/239.76.246.121:1234
长沙女姓,http://124.230.56.9:55555/udp/239.76.245.23:1234
长沙影视,http://124.230.56.9:55555/udp/239.76.245.204:1234
芒果乐搜,http://124.230.56.9:55555/udp/239.76.245.200:1234
芒果乐活,http://124.230.56.9:55555/udp/239.76.245.201:1234
IPTV高清院线,http://124.230.56.9:55555/udp/239.76.245.217:1234
芒果乐淘,http://124.230.56.9:55555/udp/239.76.245.215:1234
IPTV抗战剧场,http://124.230.56.9:55555/udp/239.76.245.218:1234
IPTV古装剧场,http://124.230.56.9:55555/udp/239.76.245.219:1234
IPTV经典剧场,http://124.230.56.9:55555/udp/239.76.245.221:1234
IPTV家庭剧场,http://124.230.56.9:55555/udp/239.76.245.220:1234
IPTV戏曲频道,http://124.230.56.9:55555/udp/239.76.253.40:9000
IPTV故事频道,http://124.230.56.9:55555/udp/239.76.253.41:9000
IPTV健康之路,http://124.230.56.9:55555/udp/239.76.253.42:9000
IPTV高清院线,http://124.230.56.9:55555/udp/239.76.252.217:9000
浏阳,http://124.230.56.9:55555/udp/239.76.248.6:1234
常德综合,http://124.230.56.9:55555/udp/239.76.248.10:1234
常德公共,http://124.230.56.9:55555/udp/239.76.248.11:1234
衡阳综合,http://124.230.56.9:55555/udp/239.76.248.13:1234
衡阳综合,http://175.13.226.175:8888/udp/239.76.255.13:9000
衡阳公共,http://124.230.56.9:55555/udp/239.76.248.14:1234
